fips,pop_density
2.210300000000000000e+04,2.763999999999999773e+02
2.210500000000000000e+04,1.530000000000000000e+02
2.210700000000000000e+04,8.699999999999999289e+00
2.210900000000000000e+04,9.079999999999999716e+01
2.211100000000000000e+04,2.589999999999999858e+01
2.211300000000000000e+04,4.939999999999999858e+01
2.211500000000000000e+04,3.939999999999999858e+01
2.211700000000000000e+04,7.040000000000000568e+01
2.211900000000000000e+04,6.950000000000000000e+01
2.212100000000000000e+04,1.235999999999999943e+02
2.212300000000000000e+04,3.229999999999999716e+01
2.212500000000000000e+04,3.879999999999999716e+01
2.212700000000000000e+04,1.610000000000000142e+01
2.300100000000000000e+04,2.301999999999999886e+02
2.300300000000000000e+04,1.080000000000000071e+01
2.300500000000000000e+04,3.371999999999999886e+02
2.300700000000000000e+04,1.810000000000000142e+01
2.300900000000000000e+04,3.429999999999999716e+01
2.301100000000000000e+04,1.408000000000000114e+02
2.301300000000000000e+04,1.087999999999999972e+02
2.301500000000000000e+04,7.559999999999999432e+01
2.301700000000000000e+04,2.780000000000000071e+01
2.301900000000000000e+04,4.529999999999999716e+01
2.302100000000000000e+04,4.400000000000000355e+00
2.302300000000000000e+04,1.390999999999999943e+02
2.302500000000000000e+04,1.330000000000000071e+01
2.302700000000000000e+04,5.310000000000000142e+01
2.302900000000000000e+04,1.280000000000000071e+01
2.303100000000000000e+04,1.990000000000000000e+02
2.400100000000000000e+04,1.770000000000000000e+02
2.400300000000000000e+04,1.295900000000000091e+03
2.400500000000000000e+04,1.345500000000000000e+03
2.400900000000000000e+04,4.163000000000000114e+02
2.401100000000000000e+04,1.035000000000000000e+02
2.401300000000000000e+04,3.733999999999999773e+02
2.401500000000000000e+04,2.920000000000000000e+02
2.401700000000000000e+04,3.201999999999999886e+02
2.401900000000000000e+04,6.029999999999999716e+01
2.402100000000000000e+04,3.535000000000000000e+02
2.402300000000000000e+04,4.650000000000000000e+01
2.402500000000000000e+04,5.601000000000000227e+02
2.402700000000000000e+04,1.144900000000000091e+03
2.402900000000000000e+04,7.290000000000000568e+01
2.403100000000000000e+04,1.978200000000000045e+03
2.403300000000000000e+04,1.788799999999999955e+03
2.403500000000000000e+04,1.285000000000000000e+02
2.403700000000000000e+04,2.943999999999999773e+02
2.403900000000000000e+04,8.279999999999999716e+01
2.404100000000000000e+04,1.406999999999999886e+02
2.404300000000000000e+04,3.221000000000000227e+02
2.404500000000000000e+04,2.636999999999999886e+02
2.404700000000000000e+04,1.099000000000000057e+02
2.451000000000000000e+04,7.671500000000000000e+03
2.500100000000000000e+04,5.482999999999999545e+02
2.500300000000000000e+04,1.415999999999999943e+02
2.500500000000000000e+04,9.912999999999999545e+02
2.500700000000000000e+04,1.601999999999999886e+02
2.500900000000000000e+04,1.508799999999999955e+03
2.501100000000000000e+04,1.020999999999999943e+02
2.501300000000000000e+04,7.510000000000000000e+02
2.501500000000000000e+04,2.998000000000000114e+02
2.501700000000000000e+04,1.837900000000000091e+03
2.501900000000000000e+04,2.261999999999999886e+02
2.502100000000000000e+04,1.693599999999999909e+03
2.502300000000000000e+04,7.508999999999999773e+02
2.502500000000000000e+04,1.241570000000000073e+04
2.502700000000000000e+04,5.286000000000000227e+02
2.600100000000000000e+04,1.619999999999999929e+01
2.600300000000000000e+04,1.050000000000000000e+01
2.600500000000000000e+04,1.350000000000000000e+02
2.600700000000000000e+04,5.179999999999999716e+01
2.600900000000000000e+04,4.960000000000000142e+01
2.601100000000000000e+04,4.379999999999999716e+01
2.601300000000000000e+04,9.900000000000000355e+00
2.601500000000000000e+04,1.070000000000000000e+02
2.601700000000000000e+04,2.436999999999999886e+02
2.601900000000000000e+04,5.479999999999999716e+01
2.602100000000000000e+04,2.761999999999999886e+02
2.602300000000000000e+04,8.940000000000000568e+01
2.602500000000000000e+04,1.928000000000000114e+02
2.602700000000000000e+04,1.067000000000000028e+02
2.602900000000000000e+04,6.229999999999999716e+01
2.603100000000000000e+04,3.660000000000000142e+01
2.603300000000000000e+04,2.469999999999999929e+01
2.603500000000000000e+04,5.479999999999999716e+01
2.603700000000000000e+04,1.330999999999999943e+02
2.603900000000000000e+04,2.530000000000000071e+01
2.604100000000000000e+04,3.169999999999999929e+01
2.604300000000000000e+04,3.439999999999999858e+01
2.604500000000000000e+04,1.873000000000000114e+02
2.604700000000000000e+04,6.990000000000000568e+01
2.604900000000000000e+04,6.685000000000000000e+02
2.605100000000000000e+04,5.120000000000000284e+01
2.605300000000000000e+04,1.490000000000000036e+01
2.605500000000000000e+04,1.873000000000000114e+02
2.605700000000000000e+04,7.470000000000000284e+01
2.605900000000000000e+04,7.809999999999999432e+01
2.606100000000000000e+04,3.629999999999999716e+01
2.606300000000000000e+04,3.960000000000000142e+01
2.606500000000000000e+04,5.051000000000000227e+02
2.606700000000000000e+04,1.119000000000000057e+02
2.606900000000000000e+04,4.710000000000000142e+01
2.607100000000000000e+04,1.009999999999999964e+01
2.607300000000000000e+04,1.227999999999999972e+02
2.607500000000000000e+04,2.284000000000000057e+02
2.607700000000000000e+04,4.456999999999999886e+02
2.607900000000000000e+04,3.060000000000000142e+01
2.608100000000000000e+04,7.115000000000000000e+02
2.608300000000000000e+04,4.000000000000000000e+00
2.608500000000000000e+04,2.030000000000000071e+01
2.608700000000000000e+04,1.374000000000000057e+02
2.608900000000000000e+04,6.250000000000000000e+01
2.609100000000000000e+04,1.333000000000000114e+02
2.609300000000000000e+04,3.201999999999999886e+02
2.609500000000000000e+04,7.400000000000000355e+00
2.609700000000000000e+04,1.090000000000000036e+01
2.609900000000000000e+04,1.754900000000000091e+03
2.610100000000000000e+04,4.560000000000000142e+01
2.610300000000000000e+04,3.710000000000000142e+01
2.610500000000000000e+04,5.800000000000000000e+01
2.610700000000000000e+04,7.709999999999999432e+01
2.610900000000000000e+04,2.300000000000000000e+01
2.611100000000000000e+04,1.620000000000000000e+02
2.611300000000000000e+04,2.630000000000000071e+01
2.611500000000000000e+04,2.766999999999999886e+02
2.611700000000000000e+04,8.979999999999999716e+01
2.611900000000000000e+04,1.789999999999999858e+01
2.612100000000000000e+04,3.448999999999999773e+02
2.612300000000000000e+04,5.960000000000000142e+01
2.612500000000000000e+04,1.385700000000000045e+03
2.612700000000000000e+04,5.189999999999999858e+01
2.612900000000000000e+04,3.850000000000000000e+01
2.613100000000000000e+04,5.200000000000000178e+00
2.613300000000000000e+04,4.150000000000000000e+01
2.613500000000000000e+04,1.530000000000000071e+01
2.613700000000000000e+04,4.689999999999999858e+01
2.613900000000000000e+04,4.681999999999999886e+02
2.614100000000000000e+04,2.030000000000000071e+01
2.614300000000000000e+04,4.710000000000000142e+01
2.614500000000000000e+04,2.501999999999999886e+02
2.614700000000000000e+04,2.260999999999999943e+02
2.614900000000000000e+04,1.224000000000000057e+02
2.615100000000000000e+04,4.479999999999999716e+01
2.615300000000000000e+04,7.200000000000000178e+00
2.615500000000000000e+04,1.330999999999999943e+02
2.615700000000000000e+04,6.940000000000000568e+01
2.615900000000000000e+04,1.255000000000000000e+02
2.616100000000000000e+04,4.883999999999999773e+02
2.616300000000000000e+04,2.974400000000000091e+03
2.616500000000000000e+04,5.789999999999999858e+01
2.700100000000000000e+04,8.900000000000000355e+00
2.700300000000000000e+04,7.821000000000000227e+02
2.700500000000000000e+04,2.469999999999999929e+01
2.700700000000000000e+04,1.769999999999999929e+01
2.700900000000000000e+04,9.420000000000000284e+01
2.701100000000000000e+04,1.059999999999999964e+01
2.701300000000000000e+04,8.559999999999999432e+01
2.701500000000000000e+04,4.239999999999999858e+01
2.701700000000000000e+04,4.110000000000000142e+01
2.701900000000000000e+04,2.568999999999999773e+02
2.702100000000000000e+04,1.409999999999999964e+01
2.702300000000000000e+04,2.139999999999999858e+01
2.702500000000000000e+04,1.299000000000000057e+02
2.702700000000000000e+04,5.639999999999999858e+01
2.702900000000000000e+04,8.699999999999999289e+00
2.703100000000000000e+04,3.600000000000000089e+00
2.703300000000000000e+04,1.830000000000000071e+01
2.703500000000000000e+04,6.260000000000000142e+01
2.703700000000000000e+04,7.090000000000000000e+02
2.703900000000000000e+04,4.570000000000000284e+01
2.704100000000000000e+04,5.650000000000000000e+01
2.704300000000000000e+04,2.039999999999999858e+01
2.704500000000000000e+04,2.419999999999999929e+01
2.704700000000000000e+04,4.420000000000000284e+01
2.704900000000000000e+04,6.100000000000000000e+01
2.705100000000000000e+04,1.100000000000000000e+01
2.705300000000000000e+04,2.081699999999999818e+03
2.705500000000000000e+04,3.450000000000000000e+01
2.705700000000000000e+04,2.210000000000000142e+01
2.705900000000000000e+04,8.679999999999999716e+01
2.706100000000000000e+04,1.689999999999999858e+01
2.706300000000000000e+04,1.459999999999999964e+01
2.706500000000000000e+04,3.110000000000000142e+01
2.706700000000000000e+04,5.300000000000000000e+01
2.706900000000000000e+04,4.099999999999999645e+00
2.707100000000000000e+04,4.299999999999999822e+00
2.707300000000000000e+04,9.500000000000000000e+00
2.707500000000000000e+04,5.200000000000000178e+00
2.707700000000000000e+04,3.100000000000000089e+00
2.707900000000000000e+04,6.170000000000000284e+01
2.708100000000000000e+04,1.100000000000000000e+01
2.708300000000000000e+04,3.620000000000000284e+01
2.708500000000000000e+04,7.459999999999999432e+01
2.708700000000000000e+04,9.699999999999999289e+00
2.708900000000000000e+04,5.299999999999999822e+00
2.709100000000000000e+04,2.930000000000000071e+01
2.709300000000000000e+04,3.829999999999999716e+01
2.709500000000000000e+04,4.560000000000000142e+01
2.709700000000000000e+04,2.950000000000000000e+01
2.709900000000000000e+04,5.510000000000000142e+01
2.710100000000000000e+04,1.240000000000000036e+01
2.710300000000000000e+04,7.300000000000000000e+01
2.710500000000000000e+04,2.989999999999999858e+01
2.710700000000000000e+04,7.900000000000000355e+00
2.710900000000000000e+04,2.208000000000000114e+02
2.711100000000000000e+04,2.910000000000000142e+01
2.711300000000000000e+04,2.260000000000000142e+01
2.711500000000000000e+04,2.110000000000000142e+01
2.711700000000000000e+04,2.060000000000000142e+01
2.711900000000000000e+04,1.600000000000000000e+01
2.712100000000000000e+04,1.639999999999999858e+01
2.712300000000000000e+04,3.341699999999999818e+03
2.712500000000000000e+04,9.500000000000000000e+00
2.712700000000000000e+04,1.830000000000000071e+01
2.712900000000000000e+04,1.600000000000000000e+01
2.713100000000000000e+04,1.294000000000000057e+02
2.713300000000000000e+04,2.010000000000000142e+01
2.713500000000000000e+04,9.300000000000000711e+00
2.713700000000000000e+04,3.200000000000000000e+01
2.713900000000000000e+04,3.645000000000000000e+02
2.714100000000000000e+04,2.044000000000000057e+02
2.714300000000000000e+04,2.589999999999999858e+01
2.714500000000000000e+04,1.122000000000000028e+02
2.714700000000000000e+04,8.509999999999999432e+01
2.714900000000000000e+04,1.730000000000000071e+01
2.715100000000000000e+04,1.319999999999999929e+01
2.715300000000000000e+04,2.630000000000000071e+01
2.715500000000000000e+04,6.200000000000000178e+00
2.715700000000000000e+04,4.139999999999999858e+01
2.715900000000000000e+04,2.580000000000000071e+01
2.716100000000000000e+04,4.520000000000000284e+01
2.716300000000000000e+04,6.197000000000000455e+02
2.716500000000000000e+04,2.580000000000000071e+01
2.716700000000000000e+04,8.800000000000000711e+00
2.716900000000000000e+04,8.220000000000000284e+01
2.717100000000000000e+04,1.885000000000000000e+02
2.717300000000000000e+04,1.380000000000000071e+01
2.800100000000000000e+04,6.979999999999999716e+01
2.800300000000000000e+04,9.259999999999999432e+01
2.800500000000000000e+04,1.800000000000000000e+01
2.800700000000000000e+04,2.660000000000000142e+01
2.800900000000000000e+04,2.150000000000000000e+01
2.801100000000000000e+04,3.900000000000000000e+01
2.801300000000000000e+04,2.550000000000000000e+01
2.801500000000000000e+04,1.689999999999999858e+01
2.801700000000000000e+04,3.470000000000000284e+01
2.801900000000000000e+04,2.039999999999999858e+01
2.802100000000000000e+04,1.969999999999999929e+01
2.802300000000000000e+04,2.419999999999999929e+01
2.802500000000000000e+04,5.029999999999999716e+01
2.802700000000000000e+04,4.729999999999999716e+01
2.802900000000000000e+04,3.789999999999999858e+01
2.803100000000000000e+04,4.729999999999999716e+01
2.803300000000000000e+04,3.386999999999999886e+02
2.803500000000000000e+04,1.606999999999999886e+02
2.803700000000000000e+04,1.440000000000000036e+01
2.803900000000000000e+04,4.720000000000000284e+01
2.804100000000000000e+04,2.019999999999999929e+01
2.804300000000000000e+04,5.189999999999999858e+01
2.804500000000000000e+04,9.270000000000000284e+01
2.804700000000000000e+04,3.260000000000000000e+02
2.804900000000000000e+04,2.820000000000000000e+02
2.805100000000000000e+04,2.539999999999999858e+01
2.805300000000000000e+04,2.239999999999999858e+01
2.805500000000000000e+04,3.399999999999999911e+00
2.805700000000000000e+04,4.389999999999999858e+01
2.805900000000000000e+04,1.931999999999999886e+02
2.806100000000000000e+04,2.519999999999999929e+01
2.806300000000000000e+04,1.490000000000000036e+01
2.806500000000000000e+04,3.060000000000000142e+01
2.806700000000000000e+04,9.750000000000000000e+01
2.806900000000000000e+04,1.359999999999999964e+01
2.807100000000000000e+04,7.500000000000000000e+01
2.807300000000000000e+04,1.120000000000000000e+02
2.807500000000000000e+04,1.140999999999999943e+02
2.807700000000000000e+04,3.000000000000000000e+01
2.807900000000000000e+04,4.079999999999999716e+01
2.808100000000000000e+04,1.843000000000000114e+02
2.808300000000000000e+04,5.450000000000000000e+01
2.808500000000000000e+04,5.950000000000000000e+01
2.808700000000000000e+04,1.182999999999999972e+02
2.808900000000000000e+04,1.331999999999999886e+02
2.809100000000000000e+04,4.989999999999999858e+01
2.809300000000000000e+04,5.260000000000000142e+01
2.809500000000000000e+04,4.829999999999999716e+01
2.809700000000000000e+04,2.680000000000000071e+01
2.809900000000000000e+04,5.210000000000000142e+01
2.810100000000000000e+04,3.760000000000000142e+01
2.810300000000000000e+04,1.660000000000000142e+01
2.810500000000000000e+04,1.040000000000000000e+02
2.810700000000000000e+04,5.070000000000000284e+01
2.810900000000000000e+04,6.890000000000000568e+01
2.811100000000000000e+04,1.889999999999999858e+01
2.811300000000000000e+04,9.879999999999999716e+01
2.811500000000000000e+04,6.020000000000000284e+01
2.811700000000000000e+04,6.089999999999999858e+01
2.811900000000000000e+04,2.030000000000000071e+01
2.812100000000000000e+04,1.825999999999999943e+02
2.812300000000000000e+04,4.639999999999999858e+01
2.812500000000000000e+04,1.140000000000000036e+01
2.812700000000000000e+04,4.670000000000000284e+01
2.812900000000000000e+04,2.589999999999999858e+01
2.813100000000000000e+04,3.989999999999999858e+01
2.813300000000000000e+04,4.220000000000000284e+01
2.813500000000000000e+04,2.380000000000000071e+01
2.813700000000000000e+04,7.140000000000000568e+01
2.813900000000000000e+04,4.860000000000000142e+01
2.814100000000000000e+04,4.620000000000000284e+01
2.814300000000000000e+04,2.369999999999999929e+01
2.814500000000000000e+04,6.529999999999999716e+01
2.814700000000000000e+04,3.820000000000000284e+01
2.814900000000000000e+04,8.290000000000000568e+01
2.815100000000000000e+04,7.059999999999999432e+01
2.815300000000000000e+04,2.560000000000000142e+01
2.815500000000000000e+04,2.439999999999999858e+01
2.815700000000000000e+04,1.459999999999999964e+01
2.815900000000000000e+04,3.160000000000000142e+01
2.816100000000000000e+04,2.710000000000000142e+01
2.816300000000000000e+04,3.039999999999999858e+01
2.900100000000000000e+04,4.510000000000000142e+01
2.900300000000000000e+04,4.000000000000000000e+01
2.900500000000000000e+04,1.040000000000000036e+01
2.900700000000000000e+04,3.689999999999999858e+01
2.900900000000000000e+04,4.570000000000000284e+01
2.901100000000000000e+04,2.100000000000000000e+01
2.901300000000000000e+04,2.039999999999999858e+01
2.901500000000000000e+04,2.710000000000000142e+01
2.901700000000000000e+04,2.000000000000000000e+01
2.901900000000000000e+04,2.373000000000000114e+02
2.902100000000000000e+04,2.185999999999999943e+02
2.902300000000000000e+04,6.160000000000000142e+01
2.902500000000000000e+04,2.210000000000000142e+01
2.902700000000000000e+04,5.310000000000000142e+01
2.902900000000000000e+04,6.709999999999999432e+01
2.903100000000000000e+04,1.308000000000000114e+02
2.903300000000000000e+04,1.340000000000000036e+01
2.903500000000000000e+04,1.230000000000000071e+01
2.903700000000000000e+04,1.428000000000000114e+02
2.903900000000000000e+04,2.950000000000000000e+01
2.904100000000000000e+04,1.040000000000000036e+01
2.904300000000000000e+04,1.375999999999999943e+02
2.904500000000000000e+04,1.409999999999999964e+01
2.904700000000000000e+04,5.586000000000000227e+02
2.904900000000000000e+04,4.950000000000000000e+01
2.905100000000000000e+04,1.930000000000000000e+02
2.905300000000000000e+04,3.119999999999999929e+01
2.905500000000000000e+04,3.329999999999999716e+01
2.905700000000000000e+04,1.610000000000000142e+01
2.905900000000000000e+04,3.100000000000000000e+01
2.906100000000000000e+04,1.500000000000000000e+01
2.906300000000000000e+04,3.060000000000000142e+01
2.906500000000000000e+04,2.080000000000000071e+01
2.906700000000000000e+04,1.680000000000000071e+01
2.906900000000000000e+04,5.910000000000000142e+01
2.907100000000000000e+04,1.100000000000000000e+02
2.907300000000000000e+04,2.939999999999999858e+01
2.907500000000000000e+04,1.369999999999999929e+01
2.907700000000000000e+04,4.075000000000000000e+02
2.907900000000000000e+04,2.360000000000000142e+01
2.908100000000000000e+04,1.240000000000000036e+01
2.908300000000000000e+04,3.200000000000000000e+01
2.908500000000000000e+04,2.410000000000000142e+01
2.908700000000000000e+04,1.059999999999999964e+01
2.908900000000000000e+04,2.189999999999999858e+01
2.909100000000000000e+04,4.360000000000000142e+01
2.909300000000000000e+04,1.930000000000000071e+01
2.909500000000000000e+04,1.115299999999999955e+03
2.909700000000000000e+04,1.839000000000000057e+02
2.909900000000000000e+04,3.331000000000000227e+02
2.910100000000000000e+04,6.339999999999999858e+01
2.910300000000000000e+04,8.199999999999999289e+00
2.910500000000000000e+04,4.650000000000000000e+01
2.910700000000000000e+04,5.310000000000000142e+01
2.910900000000000000e+04,6.320000000000000284e+01
2.911100000000000000e+04,2.019999999999999929e+01
2.911300000000000000e+04,8.390000000000000568e+01
2.911500000000000000e+04,2.069999999999999929e+01
2.911700000000000000e+04,2.850000000000000000e+01
2.911900000000000000e+04,4.279999999999999716e+01
2.912100000000000000e+04,1.939999999999999858e+01
2.912300000000000000e+04,2.469999999999999929e+01
2.912500000000000000e+04,1.739999999999999858e+01
2.912700000000000000e+04,6.590000000000000568e+01
2.912900000000000000e+04,8.300000000000000711e+00
2.913100000000000000e+04,4.179999999999999716e+01
2.913300000000000000e+04,3.489999999999999858e+01
2.913500000000000000e+04,3.760000000000000142e+01
2.913700000000000000e+04,1.359999999999999964e+01
2.913900000000000000e+04,2.280000000000000071e+01
2.914100000000000000e+04,3.439999999999999858e+01
2.914300000000000000e+04,2.810000000000000142e+01
2.914500000000000000e+04,9.300000000000000000e+01
2.914700000000000000e+04,2.660000000000000142e+01
2.914900000000000000e+04,1.380000000000000071e+01
2.915100000000000000e+04,2.300000000000000000e+01
2.915300000000000000e+04,1.309999999999999964e+01
2.915500000000000000e+04,3.710000000000000142e+01
2.915700000000000000e+04,4.000000000000000000e+01
2.915900000000000000e+04,6.189999999999999858e+01
2.916100000000000000e+04,6.720000000000000284e+01
2.916300000000000000e+04,2.760000000000000142e+01
2.916500000000000000e+04,2.125999999999999943e+02
2.916700000000000000e+04,4.900000000000000000e+01
2.916900000000000000e+04,9.550000000000000000e+01
2.917100000000000000e+04,9.599999999999999645e+00
2.917300000000000000e+04,2.160000000000000142e+01
2.917500000000000000e+04,5.270000000000000284e+01
2.917700000000000000e+04,4.129999999999999716e+01
2.917900000000000000e+04,8.300000000000000711e+00
2.918100000000000000e+04,2.239999999999999858e+01
2.918300000000000000e+04,6.432000000000000455e+02
2.918500000000000000e+04,1.459999999999999964e+01
2.918600000000000000e+04,3.639999999999999858e+01
2.918700000000000000e+04,1.445999999999999943e+02
2.918900000000000000e+04,1.967200000000000045e+03
2.919500000000000000e+04,3.089999999999999858e+01
2.919700000000000000e+04,1.440000000000000036e+01
2.919900000000000000e+04,1.109999999999999964e+01
2.920100000000000000e+04,9.329999999999999716e+01
2.920300000000000000e+04,8.400000000000000355e+00
2.920500000000000000e+04,1.269999999999999929e+01
2.920700000000000000e+04,3.639999999999999858e+01
2.920900000000000000e+04,6.940000000000000568e+01
2.921100000000000000e+04,1.040000000000000036e+01
2.921300000000000000e+04,8.170000000000000284e+01
2.921500000000000000e+04,2.210000000000000142e+01
2.921700000000000000e+04,2.560000000000000142e+01
2.921900000000000000e+04,7.590000000000000568e+01
2.922100000000000000e+04,3.320000000000000284e+01
2.922300000000000000e+04,1.780000000000000071e+01
2.922500000000000000e+04,6.110000000000000142e+01
2.922700000000000000e+04,8.099999999999999645e+00
2.922900000000000000e+04,2.760000000000000142e+01
2.951000000000000000e+04,5.157500000000000000e+03
3.000100000000000000e+04,1.699999999999999956e+00
3.000300000000000000e+04,2.600000000000000089e+00
3.000500000000000000e+04,1.500000000000000000e+00
3.000700000000000000e+04,4.700000000000000178e+00
3.000900000000000000e+04,4.900000000000000355e+00
3.001100000000000000e+04,2.999999999999999889e-01
3.001300000000000000e+04,3.010000000000000142e+01
3.001500000000000000e+04,1.500000000000000000e+00
3.001700000000000000e+04,3.100000000000000089e+00
3.001900000000000000e+04,1.199999999999999956e+00
3.002100000000000000e+04,3.799999999999999822e+00
3.002300000000000000e+04,1.259999999999999964e+01
3.002500000000000000e+04,1.800000000000000044e+00
3.002700000000000000e+04,2.700000000000000178e+00
3.002900000000000000e+04,1.789999999999999858e+01
3.003100000000000000e+04,3.439999999999999858e+01
3.003300000000000000e+04,2.999999999999999889e-01
3.003500000000000000e+04,4.500000000000000000e+00
3.003700000000000000e+04,8.000000000000000444e-01
3.003900000000000000e+04,1.800000000000000044e+00
3.004100000000000000e+04,5.599999999999999645e+00
3.004300000000000000e+04,6.900000000000000355e+00
3.004500000000000000e+04,1.100000000000000089e+00
3.004700000000000000e+04,1.930000000000000071e+01
3.004900000000000000e+04,1.830000000000000071e+01
3.005100000000000000e+04,1.600000000000000089e+00
3.005300000000000000e+04,5.400000000000000355e+00
3.005500000000000000e+04,6.999999999999999556e-01
3.005700000000000000e+04,2.100000000000000089e+00
3.005900000000000000e+04,8.000000000000000444e-01
3.006100000000000000e+04,3.500000000000000000e+00
3.006300000000000000e+04,4.210000000000000142e+01
3.006500000000000000e+04,2.399999999999999911e+00
3.006700000000000000e+04,5.599999999999999645e+00
3.006900000000000000e+04,2.999999999999999889e-01
3.007100000000000000e+04,8.000000000000000444e-01
3.007300000000000000e+04,3.799999999999999822e+00
3.007500000000000000e+04,5.000000000000000000e-01
3.007700000000000000e+04,3.000000000000000000e+00
3.007900000000000000e+04,6.999999999999999556e-01
3.008100000000000000e+04,1.680000000000000071e+01
3.008300000000000000e+04,4.700000000000000178e+00
3.008500000000000000e+04,4.400000000000000355e+00
3.008700000000000000e+04,1.800000000000000044e+00
3.008900000000000000e+04,4.099999999999999645e+00
3.009100000000000000e+04,2.000000000000000000e+00
3.009300000000000000e+04,4.760000000000000142e+01
3.009500000000000000e+04,5.099999999999999645e+00
3.009700000000000000e+04,2.000000000000000000e+00
3.009900000000000000e+04,2.700000000000000178e+00
3.010100000000000000e+04,2.799999999999999822e+00
3.010300000000000000e+04,6.999999999999999556e-01
3.010500000000000000e+04,1.500000000000000000e+00
3.010700000000000000e+04,1.500000000000000000e+00
3.010900000000000000e+04,1.100000000000000089e+00
3.011100000000000000e+04,5.620000000000000284e+01
3.100100000000000000e+04,5.570000000000000284e+01
3.100300000000000000e+04,7.799999999999999822e+00
3.100500000000000000e+04,5.999999999999999778e-01
3.100700000000000000e+04,9.000000000000000222e-01
3.100900000000000000e+04,6.999999999999999556e-01
3.101100000000000000e+04,8.000000000000000000e+00
3.101300000000000000e+04,1.050000000000000000e+01
3.101500000000000000e+04,3.899999999999999911e+00
3.101700000000000000e+04,2.600000000000000089e+00
3.101900000000000000e+04,4.760000000000000142e+01
3.102100000000000000e+04,1.400000000000000000e+01
3.102300000000000000e+04,1.440000000000000036e+01
3.102500000000000000e+04,4.529999999999999716e+01
3.102700000000000000e+04,1.200000000000000000e+01
3.102900000000000000e+04,4.400000000000000355e+00
3.103100000000000000e+04,1.000000000000000000e+00
3.103300000000000000e+04,8.400000000000000355e+00
3.103500000000000000e+04,1.140000000000000036e+01
3.103700000000000000e+04,2.550000000000000000e+01
3.103900000000000000e+04,1.600000000000000000e+01
3.104100000000000000e+04,4.200000000000000178e+00
3.104300000000000000e+04,7.950000000000000000e+01
3.104500000000000000e+04,6.599999999999999645e+00
3.104700000000000000e+04,2.400000000000000000e+01
3.104900000000000000e+04,4.400000000000000355e+00
3.105100000000000000e+04,1.259999999999999964e+01
3.105300000000000000e+04,6.940000000000000568e+01
3.105500000000000000e+04,1.574400000000000091e+03
3.105700000000000000e+04,2.200000000000000178e+00
3.105900000000000000e+04,1.019999999999999929e+01
3.106100000000000000e+04,5.599999999999999645e+00
3.106300000000000000e+04,2.799999999999999822e+00
3.106500000000000000e+04,6.900000000000000355e+00
3.106700000000000000e+04,2.619999999999999929e+01
3.106900000000000000e+04,1.199999999999999956e+00
3.107100000000000000e+04,3.600000000000000089e+00
3.107300000000000000e+04,4.500000000000000000e+00
3.107500000000000000e+04,8.000000000000000444e-01
3.107700000000000000e+04,4.500000000000000000e+00
3.107900000000000000e+04,1.072999999999999972e+02
3.108100000000000000e+04,1.680000000000000071e+01
3.108300000000000000e+04,6.200000000000000178e+00
3.108500000000000000e+04,1.399999999999999911e+00
3.108700000000000000e+04,4.099999999999999645e+00
3.108900000000000000e+04,4.299999999999999822e+00
3.109100000000000000e+04,1.000000000000000000e+00
3.109300000000000000e+04,1.100000000000000000e+01
3.109500000000000000e+04,1.319999999999999929e+01
3.109700000000000000e+04,1.390000000000000036e+01
3.109900000000000000e+04,1.259999999999999964e+01
3.110100000000000000e+04,7.900000000000000355e+00
3.110300000000000000e+04,1.100000000000000089e+00
3.110500000000000000e+04,4.000000000000000000e+00
3.110700000000000000e+04,7.900000000000000355e+00
3.110900000000000000e+04,3.408000000000000114e+02
3.111100000000000000e+04,1.419999999999999929e+01
3.111300000000000000e+04,1.300000000000000044e+00
3.111500000000000000e+04,1.100000000000000089e+00
3.111700000000000000e+04,5.999999999999999778e-01
3.111900000000000000e+04,6.089999999999999858e+01
3.112100000000000000e+04,1.619999999999999929e+01
3.112300000000000000e+04,3.500000000000000000e+00
3.112500000000000000e+04,8.500000000000000000e+00
3.112700000000000000e+04,1.780000000000000071e+01
3.112900000000000000e+04,7.799999999999999822e+00
3.113100000000000000e+04,2.560000000000000142e+01
3.113300000000000000e+04,6.400000000000000355e+00
3.113500000000000000e+04,3.399999999999999911e+00
3.113700000000000000e+04,1.700000000000000000e+01
3.113900000000000000e+04,1.269999999999999929e+01
3.114100000000000000e+04,4.779999999999999716e+01
3.114300000000000000e+04,1.230000000000000071e+01
3.114500000000000000e+04,1.540000000000000036e+01
3.114700000000000000e+04,1.519999999999999929e+01
3.114900000000000000e+04,1.500000000000000000e+00
3.115100000000000000e+04,2.469999999999999929e+01
3.115300000000000000e+04,6.646000000000000227e+02
3.115500000000000000e+04,2.769999999999999929e+01
3.115700000000000000e+04,5.000000000000000000e+01
3.115900000000000000e+04,2.930000000000000071e+01
3.116100000000000000e+04,2.200000000000000178e+00
3.116300000000000000e+04,5.599999999999999645e+00
3.116500000000000000e+04,5.999999999999999778e-01
3.116700000000000000e+04,1.430000000000000071e+01
3.116900000000000000e+04,9.099999999999999645e+00
3.117100000000000000e+04,9.000000000000000222e-01
3.117300000000000000e+04,1.760000000000000142e+01
3.117500000000000000e+04,7.500000000000000000e+00
3.117700000000000000e+04,5.189999999999999858e+01
3.117900000000000000e+04,2.169999999999999929e+01
3.118100000000000000e+04,6.599999999999999645e+00
3.118300000000000000e+04,1.399999999999999911e+00
3.118500000000000000e+04,2.389999999999999858e+01
